"code.target","code.source","Relationship","adjustment","group.id"
58299,5837,"n:n","1988 to 1976",3
58299,5839,"n:n","1988 to 1976",3
58299,5841,"n:n","1988 to 1976",3
58299,5851,"n:n","1988 to 1976",3
58299,58212,"n:n","1988 to 1976",3
58299,58222,"n:n","1988 to 1976",3
58299,58232,"n:n","1988 to 1976",3
58299,58242,"n:n","1988 to 1976",3
58299,58259,"n:n","1988 to 1976",3
58299,58269,"n:n","1988 to 1976",3
58299,58313,"n:n","1988 to 1976",3
58299,58322,"n:n","1988 to 1976",3
58299,58333,"n:n","1988 to 1976",3
58299,58343,"n:n","1988 to 1976",3
58299,58353,"n:n","1988 to 1976",3
58299,58362,"n:n","1988 to 1976",3
58299,58422,"n:n","1988 to 1976",3
58299,58432,"n:n","1988 to 1976",3
58299,58492,"n:n","1988 to 1976",3
58299,58493,"n:n","1988 to 1976",3
58299,58521,"n:n","1988 to 1976",3
58299,58529,"n:n","1988 to 1976",3
59141,59141,"1:1","1988 to 1976",NA
59149,59149,"n:1","1988 to 1976",135
59211,59211,"n:1","1988 to 1976",136
59212,59211,"n:1","1988 to 1976",136
59213,59211,"n:1","1988 to 1976",136
59214,59211,"n:1","1988 to 1976",136
59215,59211,"n:1","1988 to 1976",136
59216,59211,"n:1","1988 to 1976",136
59217,59212,"1:1","1988 to 1976",NA
59221,59221,"n:1","1988 to 1976",137
59222,59221,"n:1","1988 to 1976",137
59223,59222,"n:1","1988 to 1976",14
59224,59223,"1:1","1988 to 1976",NA
59225,59224,"n:1","1988 to 1976",3
59226,58529,"n:n","1988 to 1976",3
59226,59225,"n:n","1988 to 1976",3
59227,59225,"n:1","1988 to 1976",3
59229,59229,"1:1","1988 to 1976",NA
59311,57211,"1:1","1988 to 1976",NA
59312,57212,"1:1","1988 to 1976",NA
59331,5723,"n:1","1988 to 1976",138
59333,5723,"n:1","1988 to 1976",138
59721,5982,"n:n","1988 to 1976",3
59721,59899,"n:n","1988 to 1976",3
59725,5982,"n:n","1988 to 1976",3
59725,59899,"n:n","1988 to 1976",3
59729,5982,"n:n","1988 to 1976",3
59729,59899,"n:n","1988 to 1976",3
59731,59899,"n:1","1988 to 1976",3
59733,59899,"n:1","1988 to 1976",3
59771,33452,"n:n","1988 to 1976",3
59771,59899,"n:n","1988 to 1976",3
59772,33452,"n:n","1988 to 1976",3
59772,59899,"n:n","1988 to 1976",3
59773,33452,"n:1","1988 to 1976",3
59774,33452,"n:1","1988 to 1976",3
59811,59811,"1:1","1988 to 1976",NA
59812,59812,"1:n","1988 to 1976",3
59812,59899,"n:n","1988 to 1976",3
59813,59813,"1:n","1988 to 1976",3
59813,59899,"n:n","1988 to 1976",3
59814,5851,"n:n","1988 to 1976",3
59814,59814,"1:n","1988 to 1976",3
59818,59819,"n:n","1988 to 1976",3
59818,59897,"n:n","1988 to 1976",3
59831,59831,"n:1","1988 to 1976",3
59835,59831,"n:1","1988 to 1976",3
59839,59831,"n:n","1988 to 1976",3
59839,89595,"n:n","1988 to 1976",3
59841,59899,"n:1","1988 to 1976",3
59845,59899,"n:1","1988 to 1976",3
59861,33452,"n:n","1988 to 1976",3
59861,59832,"1:n","1988 to 1976",3
59861,59899,"n:n","1988 to 1976",3
59863,59833,"1:1","1988 to 1976",NA
59864,59892,"n:1","1988 to 1976",139
59865,59892,"n:1","1988 to 1976",139
59867,59893,"1:1","1988 to 1976",NA
59869,59899,"n:1","1988 to 1976",3
59881,59898,"n:1","1988 to 1976",140
59883,59898,"n:1","1988 to 1976",140
59885,59898,"n:1","1988 to 1976",140
59889,59898,"n:1","1988 to 1976",140
59891,59891,"1:n","1988 to 1976",3
59891,59899,"n:n","1988 to 1976",3
59893,59899,"n:1","1988 to 1976",3
59894,59894,"1:1","1988 to 1976",NA
59895,59895,"1:n","1988 to 1976",3
59895,59899,"n:n","1988 to 1976",3
59896,59896,"1:1","1988 to 1976",NA
59897,59899,"n:1","1988 to 1976",3
59898,59899,"n:1","1988 to 1976",3
59899,52492,"n:n","1988 to 1976",3
59899,59819,"n:n","1988 to 1976",3
59899,59897,"n:n","1988 to 1976",3
59899,59899,"n:n","1988 to 1976",3
59899,89595,"n:n","1988 to 1976",3
61141,6113,"n:n","1988 to 1976",141
61141,6114,"n:n","1988 to 1976",141
61142,6113,"n:n","1988 to 1976",141
61142,6114,"n:n","1988 to 1976",141
61151,6115,"n:1","1988 to 1976",142
61152,6115,"n:1","1988 to 1976",142
61161,61161,"n:1","1988 to 1976",143
61162,61161,"n:1","1988 to 1976",143
61171,61169,"n:1","1988 to 1976",144
61172,61169,"n:1","1988 to 1976",144
61179,61169,"n:1","1988 to 1976",144
61181,61181,"1:1","1988 to 1976",NA
61183,61183,"1:1","1988 to 1976",NA
61311,6130,"n:1","1988 to 1976",145
61312,6130,"n:1","1988 to 1976",145
61313,6130,"n:1","1988 to 1976",145
61319,6130,"n:1","1988 to 1976",145
62111,62101,"n:n","1988 to 1976",3
62111,62102,"n:n","1988 to 1976",3
62111,62104,"n:n","1988 to 1976",3
62112,62102,"n:1","1988 to 1976",3
62119,23202,"n:n","1988 to 1976",3
62119,23203,"n:n","1988 to 1976",3
62119,23313,"n:n","1988 to 1976",3
62119,23314,"n:n","1988 to 1976",3
62119,23315,"n:n","1988 to 1976",3
62119,23316,"n:n","1988 to 1976",3
62119,23319,"n:n","1988 to 1976",3
62119,62101,"n:n","1988 to 1976",3
62119,62104,"n:n","1988 to 1976",3
62121,62102,"n:n","1988 to 1976",3
62121,62104,"n:n","1988 to 1976",3
62129,6282,"n:n","1988 to 1976",3
62129,62102,"n:n","1988 to 1976",3
62129,62103,"n:n","1988 to 1976",3
62129,62104,"n:n","1988 to 1976",3
62129,62105,"n:n","1988 to 1976",3
62129,62898,"n:n","1988 to 1976",3
62129,84822,"n:n","1988 to 1976",3
62131,62103,"n:1","1988 to 1976",3
62132,62104,"n:1","1988 to 1976",3
62133,62104,"n:1","1988 to 1976",3
62141,62105,"n:1","1988 to 1976",3
62142,62105,"n:1","1988 to 1976",3
62143,62105,"n:1","1988 to 1976",3
62144,62105,"n:1","1988 to 1976",3
62145,62105,"n:1","1988 to 1976",3
62541,6254,"n:1","1988 to 1976",146
62542,6254,"n:1","1988 to 1976",146
62551,62599,"n:1","1988 to 1976",147
62559,62599,"n:1","1988 to 1976",147
62591,62591,"1:1","1988 to 1976",NA
62592,62599,"n:1","1988 to 1976",147
62593,62599,"n:1","1988 to 1976",147
62594,62599,"n:1","1988 to 1976",147
62911,6281,"n:1","1988 to 1976",148
62919,6281,"n:1","1988 to 1976",148
62921,6282,"n:1","1988 to 1976",3
62929,6282,"n:1","1988 to 1976",3
62991,62106,"1:n","1988 to 1976",3
62991,62899,"n:n","1988 to 1976",3
62992,62898,"n:1","1988 to 1976",3
62999,7849,"n:n","1988 to 1976",3
62999,7929,"n:n","1988 to 1976",3
62999,8941,"n:n","1988 to 1976",3
62999,62898,"n:n","1988 to 1976",3
62999,74419,"n:n","1988 to 1976",3
62999,78539,"n:n","1988 to 1976",3
62999,78689,"n:n","1988 to 1976",3
62999,79191,"n:n","1988 to 1976",3
62999,79199,"n:n","1988 to 1976",3
62999,79283,"n:n","1988 to 1976",3
62999,89998,"n:n","1988 to 1976",3
62999,95101,"n:n","1988 to 1976",3
63311,63301,"n:1","1988 to 1976",3
63319,63301,"n:1","1988 to 1976",3
63321,63302,"n:1","1988 to 1976",149
63329,63302,"n:1","1988 to 1976",149
63411,6341,"n:n","1988 to 1976",3
63411,24821,"n:n","1988 to 1976",3
63411,24822,"n:n","1988 to 1976",3
63411,63599,"n:n","1988 to 1976",3
63412,6341,"n:n","1988 to 1976",3
63412,24831,"n:n","1988 to 1976",3
63412,24832,"n:n","1988 to 1976",3
63412,63599,"n:n","1988 to 1976",3
63421,63431,"1:n","1988 to 1976",3
63421,63492,"n:n","1988 to 1976",3
63422,63432,"n:n","1988 to 1976",3
63422,63492,"n:n","1988 to 1976",3
63423,63432,"n:n","1988 to 1976",3
63423,63492,"n:n","1988 to 1976",3
63431,6342,"n:n","1988 to 1976",3
63431,63492,"n:n","1988 to 1976",3
63439,6342,"n:n","1988 to 1976",3
63439,63492,"n:n","1988 to 1976",3
63441,6342,"n:n","1988 to 1976",3
63441,63441,"n:n","1988 to 1976",3
63441,63492,"n:n","1988 to 1976",3
63449,6342,"n:n","1988 to 1976",3
63449,63441,"n:n","1988 to 1976",3
63449,63492,"n:n","1988 to 1976",3
63451,63492,"n:n","1988 to 1976",3
63451,64161,"1:n","1988 to 1976",3
63452,63492,"n:n","1988 to 1976",3
63452,64162,"n:n","1988 to 1976",3
63453,63492,"n:n","1988 to 1976",3
63453,64162,"n:n","1988 to 1976",3
63459,63492,"n:n","1988 to 1976",3
63459,64162,"n:n","1988 to 1976",3
63491,63491,"n:1","1988 to 1976",3
63493,63493,"1:1","1988 to 1976",NA
63511,6351,"n:n","1988 to 1976",3
63511,63599,"n:n","1988 to 1976",3
63512,6351,"n:n","1988 to 1976",3
63512,63599,"n:n","1988 to 1976",3
63531,6353,"n:1","1988 to 1976",3
63532,6353,"n:1","1988 to 1976",3
63533,63599,"n:1","1988 to 1976",3
63539,6353,"n:n","1988 to 1976",3
63539,63443,"1:n","1988 to 1976",3
63541,63541,"1:1","1988 to 1976",NA
63542,63542,"n:n","1988 to 1976",3
63542,63549,"n:n","1988 to 1976",3
63542,63599,"n:n","1988 to 1976",3
63549,63442,"1:n","1988 to 1976",3
63549,63549,"n:n","1988 to 1976",3
63591,63591,"1:1","1988 to 1976",NA
63599,63542,"n:n","1988 to 1976",3
63599,63592,"1:n","1988 to 1976",3
63599,63599,"n:n","1988 to 1976",3
64121,64121,"n:n","1988 to 1976",3
64121,64159,"n:n","1988 to 1976",3
64122,64159,"n:1","1988 to 1976",3
64123,64159,"n:1","1988 to 1976",3
64124,64159,"n:1","1988 to 1976",3
64125,64121,"n:n","1988 to 1976",3
64125,64139,"n:n","1988 to 1976",3
64125,64159,"n:n","1988 to 1976",3
64126,64121,"n:n","1988 to 1976",3
64126,64139,"n:n","1988 to 1976",3
64126,64159,"n:n","1988 to 1976",3
64127,64121,"n:n","1988 to 1976",3
64127,64139,"n:n","1988 to 1976",3
64127,64159,"n:n","1988 to 1976",3
64129,6411,"n:n","1988 to 1976",3
64129,64121,"n:n","1988 to 1976",3
64129,64139,"n:n","1988 to 1976",3
64129,64159,"n:n","1988 to 1976",3
64131,64189,"n:1","1988 to 1976",3
64132,64122,"n:n","1988 to 1976",3
64132,64181,"n:n","1988 to 1976",3
64132,64189,"n:n","1988 to 1976",3
64133,64122,"n:n","1988 to 1976",3
64133,64181,"n:n","1988 to 1976",3
64133,64189,"n:n","1988 to 1976",3
64134,64122,"n:n","1988 to 1976",3
64134,64181,"n:n","1988 to 1976",3
64134,64189,"n:n","1988 to 1976",3
64141,64131,"1:1","1988 to 1976",NA
64142,64132,"1:1","1988 to 1976",NA
64146,64139,"n:1","1988 to 1976",3
64147,64139,"n:1","1988 to 1976",3
64148,64139,"n:1","1988 to 1976",3
64151,64151,"n:1","1988 to 1976",3
64152,64152,"n:1","1988 to 1976",3
64153,64153,"1:1","1988 to 1976",NA
64154,64159,"n:1","1988 to 1976",3
64155,64159,"n:n","1988 to 1976",3
64155,64189,"n:n","1988 to 1976",3
64155,64241,"n:n","1988 to 1976",3
64155,64249,"n:n","1988 to 1976",3
64156,64159,"n:1","1988 to 1976",3
64157,64159,"n:1","1988 to 1976",3
64158,64159,"n:1","1988 to 1976",3
64159,64159,"n:1","1988 to 1976",3
64161,64171,"n:1","1988 to 1976",3
64162,64171,"n:1","1988 to 1976",3
64163,64139,"n:n","1988 to 1976",3
64163,64159,"n:n","1988 to 1976",3
64163,64171,"n:n","1988 to 1976",3
64163,64172,"n:n","1988 to 1976",3
64163,64174,"n:n","1988 to 1976",3
64163,64189,"n:n","1988 to 1976",3
64164,64174,"n:1","1988 to 1976",3
64169,64173,"n:n","1988 to 1976",3
64169,64174,"n:n","1988 to 1976",3
64171,64181,"n:n","1988 to 1976",3
64171,64189,"n:n","1988 to 1976",3
64172,64181,"n:n","1988 to 1976",3
64172,64189,"n:n","1988 to 1976",3
64173,64182,"n:1","1988 to 1976",3
64174,64181,"n:n","1988 to 1976",3
64174,64189,"n:n","1988 to 1976",3
64175,64181,"n:n","1988 to 1976",3
64175,64189,"n:n","1988 to 1976",3
64176,64181,"n:n","1988 to 1976",3
64176,64189,"n:n","1988 to 1976",3
64177,64181,"n:n","1988 to 1976",3
64177,64189,"n:n","1988 to 1976",3
64178,64189,"n:1","1988 to 1976",3
64179,64189,"n:1","1988 to 1976",3
64191,64192,"n:1","1988 to 1976",150
64192,64192,"n:1","1988 to 1976",150
64193,64196,"1:1","1988 to 1976",NA
64194,5827,"n:n","1988 to 1976",3
64194,5829,"n:n","1988 to 1976",3
64194,5837,"n:n","1988 to 1976",3
64194,5839,"n:n","1988 to 1976",3
64194,5841,"n:n","1988 to 1976",3
64194,5851,"n:n","1988 to 1976",3
64194,6597,"n:n","1988 to 1976",3
64194,58212,"n:n","1988 to 1976",3
64194,58222,"n:n","1988 to 1976",3
64194,58232,"n:n","1988 to 1976",3
64194,58242,"n:n","1988 to 1976",3
64194,58259,"n:n","1988 to 1976",3
64194,58269,"n:n","1988 to 1976",3
64194,58313,"n:n","1988 to 1976",3
64194,58322,"n:n","1988 to 1976",3
64194,58333,"n:n","1988 to 1976",3
64194,58343,"n:n","1988 to 1976",3
64194,58353,"n:n","1988 to 1976",3
64194,58362,"n:n","1988 to 1976",3
64194,58422,"n:n","1988 to 1976",3
64194,58432,"n:n","1988 to 1976",3
64194,58492,"n:n","1988 to 1976",3
64194,64159,"n:n","1988 to 1976",3
64194,64174,"n:n","1988 to 1976",3
64194,64181,"n:n","1988 to 1976",3
64194,64189,"n:n","1988 to 1976",3
64194,64197,"n:n","1988 to 1976",3
64194,89289,"n:n","1988 to 1976",3
64194,89399,"n:n","1988 to 1976",3
64211,6421,"n:1","1988 to 1976",3
64212,6421,"n:1","1988 to 1976",3
64213,6421,"n:n","1988 to 1976",3
64213,64289,"n:n","1988 to 1976",3
64214,6421,"n:n","1988 to 1976",3
64214,64289,"n:n","1988 to 1976",3
64215,6421,"n:n","1988 to 1976",3
64215,64289,"n:n","1988 to 1976",3
64216,6421,"n:n","1988 to 1976",3
64216,64289,"n:n","1988 to 1976",3
64221,6422,"n:1","1988 to 1976",151
64222,6422,"n:1","1988 to 1976",151
64223,6422,"n:1","1988 to 1976",151
64231,6422,"n:n","1988 to 1976",151
64231,6423,"n:n","1988 to 1976",151
64232,6423,"n:1","1988 to 1976",151
64233,6423,"n:1","1988 to 1976",151
64234,6423,"n:1","1988 to 1976",151
64235,6423,"n:1","1988 to 1976",151
64239,6423,"n:1","1988 to 1976",151
64241,64241,"n:1","1988 to 1976",3
64242,64189,"n:n","1988 to 1976",3
64242,64242,"1:n","1988 to 1976",3
64242,64249,"n:n","1988 to 1976",3
64243,64139,"n:n","1988 to 1976",3
64243,64159,"n:n","1988 to 1976",3
64243,64171,"n:n","1988 to 1976",3
64243,64172,"n:n","1988 to 1976",3
64243,64174,"n:n","1988 to 1976",3
64243,64189,"n:n","1988 to 1976",3
64243,64243,"1:n","1988 to 1976",3
64244,64244,"1:1","1988 to 1976",NA
64245,64159,"n:n","1988 to 1976",3
64245,64249,"n:n","1988 to 1976",3
64248,64121,"n:n","1988 to 1976",3
64248,64122,"n:n","1988 to 1976",3
64248,64159,"n:n","1988 to 1976",3
64248,64189,"n:n","1988 to 1976",3
64248,64249,"n:n","1988 to 1976",3
64291,64281,"1:1","1988 to 1976",NA
64292,64282,"n:1","1988 to 1976",3
64293,64283,"1:1","1988 to 1976",NA
64294,64159,"n:n","1988 to 1976",3
64294,64174,"n:n","1988 to 1976",3
64294,64189,"n:n","1988 to 1976",3
64294,64284,"1:n","1988 to 1976",3
64294,64289,"n:n","1988 to 1976",3
64295,64285,"1:n","1988 to 1976",3
64295,64289,"n:n","1988 to 1976",3
64299,64139,"n:n","1988 to 1976",3
64299,64151,"n:n","1988 to 1976",3
64299,64152,"n:n","1988 to 1976",3
64299,64159,"n:n","1988 to 1976",3
64299,64171,"n:n","1988 to 1976",3
64299,64172,"n:n","1988 to 1976",3
64299,64173,"n:n","1988 to 1976",3
64299,64181,"n:n","1988 to 1976",3
64299,64182,"n:n","1988 to 1976",3
64299,64189,"n:n","1988 to 1976",3
64299,64197,"n:n","1988 to 1976",3
64299,64249,"n:n","1988 to 1976",3
64299,64282,"n:n","1988 to 1976",3
64299,64289,"n:n","1988 to 1976",3
65112,65122,"n:1","1988 to 1976",3
65113,65123,"n:1","1988 to 1976",3
65114,65124,"n:1","1988 to 1976",3
65115,65125,"1:n","1988 to 1976",3
65115,65129,"n:n","1988 to 1976",3
65116,65122,"n:n","1988 to 1976",3
65116,65123,"n:n","1988 to 1976",3
65116,65124,"n:n","1988 to 1976",3
65116,65126,"n:n","1988 to 1976",3
65117,65127,"n:1","1988 to 1976",3
65118,65128,"n:1","1988 to 1976",3
65119,65124,"n:n","1988 to 1976",3
65119,65127,"n:n","1988 to 1976",3
65119,65128,"n:n","1988 to 1976",3
65119,65129,"n:n","1988 to 1976",3
65121,65131,"n:n","1988 to 1976",3
65121,65132,"n:n","1988 to 1976",3
65121,65133,"n:n","1988 to 1976",3
65121,65134,"n:n","1988 to 1976",3
65121,65135,"n:n","1988 to 1976",3
65122,65135,"n:1","1988 to 1976",3
65131,65131,"n:n","1988 to 1976",3
65131,65132,"n:n","1988 to 1976",3
65131,65133,"n:n","1988 to 1976",3
65131,65134,"n:n","1988 to 1976",3
65131,65135,"n:n","1988 to 1976",3
65132,65131,"n:n","1988 to 1976",3
65132,65132,"n:n","1988 to 1976",3
65132,65133,"n:n","1988 to 1976",3
65132,65134,"n:n","1988 to 1976",3
65132,65135,"n:n","1988 to 1976",3
65133,65131,"n:n","1988 to 1976",3
65133,65132,"n:n","1988 to 1976",3
65133,65133,"n:n","1988 to 1976",3
65133,65134,"n:n","1988 to 1976",3
65134,65131,"n:n","1988 to 1976",3
65134,65132,"n:n","1988 to 1976",3
65134,65133,"n:n","1988 to 1976",3
65134,65134,"n:n","1988 to 1976",3
65141,65141,"n:n","1988 to 1976",3
65141,65143,"n:n","1988 to 1976",3
65141,65144,"n:n","1988 to 1976",3
65141,65146,"n:n","1988 to 1976",3
65141,65147,"n:n","1988 to 1976",3
65141,65151,"n:n","1988 to 1976",3
65142,65171,"n:n","1988 to 1976",3
65142,65172,"n:n","1988 to 1976",3
65142,65173,"n:n","1988 to 1976",3
65142,65181,"n:n","1988 to 1976",3
65143,65148,"n:n","1988 to 1976",3
65143,65152,"n:n","1988 to 1976",3
65143,65166,"n:n","1988 to 1976",3
65143,65167,"n:n","1988 to 1976",3
65143,65168,"n:n","1988 to 1976",3
65143,65169,"n:n","1988 to 1976",3
65144,65174,"n:n","1988 to 1976",3
65144,65175,"n:n","1988 to 1976",3
65144,65176,"n:n","1988 to 1976",3
65144,65177,"n:n","1988 to 1976",3
65144,65182,"n:n","1988 to 1976",3
65151,65141,"n:1","1988 to 1976",3
65152,65144,"n:1","1988 to 1976",3
65159,65147,"n:1","1988 to 1976",3
65161,65141,"n:n","1988 to 1976",3
65161,65142,"n:n","1988 to 1976",3
65161,65143,"n:n","1988 to 1976",3
65161,65144,"n:n","1988 to 1976",3
65161,65145,"n:n","1988 to 1976",3
65161,65146,"n:n","1988 to 1976",3
65161,65147,"n:n","1988 to 1976",3
65161,65151,"n:n","1988 to 1976",3
65162,65142,"n:n","1988 to 1976",3
65162,65143,"n:n","1988 to 1976",3
65162,65145,"n:n","1988 to 1976",3
65162,65146,"n:n","1988 to 1976",3
65163,65142,"n:n","1988 to 1976",3
65163,65145,"n:n","1988 to 1976",3
65163,65147,"n:n","1988 to 1976",3
65164,65143,"n:n","1988 to 1976",3
65164,65146,"n:n","1988 to 1976",3
65164,65147,"n:n","1988 to 1976",3
65169,65142,"n:n","1988 to 1976",3
65169,65143,"n:n","1988 to 1976",3
65169,65145,"n:n","1988 to 1976",3
65169,65146,"n:n","1988 to 1976",3
65169,65147,"n:n","1988 to 1976",3
65171,65171,"n:n","1988 to 1976",3
65171,65172,"n:n","1988 to 1976",3
65171,65173,"n:n","1988 to 1976",3
65171,65181,"n:n","1988 to 1976",3
65172,65171,"n:n","1988 to 1976",3
65172,65172,"n:n","1988 to 1976",3
65172,65173,"n:n","1988 to 1976",3
65173,65171,"n:1","1988 to 1976",3
65174,65171,"n:1","1988 to 1976",3
65175,65171,"n:n","1988 to 1976",3
65175,65172,"n:n","1988 to 1976",3
65175,65173,"n:n","1988 to 1976",3
65176,65171,"n:n","1988 to 1976",3
65176,65172,"n:n","1988 to 1976",3
65176,65173,"n:n","1988 to 1976",3
65177,65178,"n:1","1988 to 1976",3
65181,65148,"n:n","1988 to 1976",3
65181,65152,"n:n","1988 to 1976",3
65182,65148,"n:1","1988 to 1976",3
65183,65166,"n:n","1988 to 1976",3
65183,65167,"n:n","1988 to 1976",3
65183,65168,"n:n","1988 to 1976",3
65183,65169,"n:n","1988 to 1976",3
65184,65166,"n:n","1988 to 1976",3
65184,65167,"n:n","1988 to 1976",3
65184,65168,"n:n","1988 to 1976",3
65185,65174,"n:n","1988 to 1976",3
65185,65175,"n:n","1988 to 1976",3
65185,65176,"n:n","1988 to 1976",3
65185,65177,"n:n","1988 to 1976",3
65185,65182,"n:n","1988 to 1976",3
65186,65174,"n:1","1988 to 1976",3
65187,65175,"n:n","1988 to 1976",3
65187,65176,"n:n","1988 to 1976",3
65187,65177,"n:n","1988 to 1976",3
65188,65149,"n:1","1988 to 1976",3
65191,65149,"n:n","1988 to 1976",3
65191,65178,"n:n","1988 to 1976",3
65191,65191,"1:n","1988 to 1976",3
65191,65603,"n:n","1988 to 1976",3
65192,65111,"1:1","1988 to 1976",NA
65193,65116,"1:1","1988 to 1976",NA
65194,65117,"n:1","1988 to 1976",3
65195,65195,"1:1","1988 to 1976",NA
65196,65196,"n:n","1988 to 1976",3
65196,65197,"n:n","1988 to 1976",3
65197,65198,"n:1","1988 to 1976",3
65199,65196,"n:n","1988 to 1976",3
65199,65197,"n:n","1988 to 1976",3
65199,65199,"n:n","1988 to 1976",3
65211,65211,"n:n","1988 to 1976",3
65211,65221,"n:n","1988 to 1976",3
65212,65212,"n:n","1988 to 1976",3
65212,65732,"n:n","1988 to 1976",3
65212,65733,"n:n","1988 to 1976",3
65212,65739,"n:n","1988 to 1976",3
65213,65222,"n:n","1988 to 1976",3
65213,65732,"n:n","1988 to 1976",3
65213,65733,"n:n","1988 to 1976",3
65213,65739,"n:n","1988 to 1976",3
65214,65214,"n:n","1988 to 1976",3
65214,65215,"n:n","1988 to 1976",3
65214,65223,"n:n","1988 to 1976",3
65214,65224,"n:n","1988 to 1976",3
65214,65225,"n:n","1988 to 1976",3
65214,65732,"n:n","1988 to 1976",3
65214,65733,"n:n","1988 to 1976",3
65214,65739,"n:n","1988 to 1976",3
65215,65223,"n:n","1988 to 1976",3
65215,65732,"n:n","1988 to 1976",3
65215,65733,"n:n","1988 to 1976",3
65215,65739,"n:n","1988 to 1976",3
65221,6574,"n:n","1988 to 1976",3
65221,65214,"n:n","1988 to 1976",3
65222,6574,"n:n","1988 to 1976",3
65222,65214,"n:n","1988 to 1976",3
65223,6574,"n:n","1988 to 1976",3
65223,65215,"n:n","1988 to 1976",3
65224,6574,"n:n","1988 to 1976",3
65224,65215,"n:n","1988 to 1976",3
65225,6574,"n:n","1988 to 1976",3
65225,65215,"n:n","1988 to 1976",3
65226,6574,"n:n","1988 to 1976",3
65226,65215,"n:n","1988 to 1976",3
65231,6574,"n:n","1988 to 1976",3
65231,65224,"n:n","1988 to 1976",3
65232,6574,"n:n","1988 to 1976",3
65232,65224,"n:n","1988 to 1976",3
65233,6574,"n:n","1988 to 1976",3
65233,65224,"n:n","1988 to 1976",3
65234,6574,"n:n","1988 to 1976",3
65234,65224,"n:n","1988 to 1976",3
65241,6574,"n:n","1988 to 1976",3
65241,65224,"n:n","1988 to 1976",3
65242,6574,"n:n","1988 to 1976",3
65242,65224,"n:n","1988 to 1976",3
65243,6574,"n:n","1988 to 1976",3
65243,65224,"n:n","1988 to 1976",3
65244,6574,"n:n","1988 to 1976",3
65244,65224,"n:n","1988 to 1976",3
65245,6574,"n:n","1988 to 1976",3
65245,65224,"n:n","1988 to 1976",3
65251,6574,"n:n","1988 to 1976",3
65251,65225,"n:n","1988 to 1976",3
65252,6574,"n:n","1988 to 1976",3
65252,65225,"n:n","1988 to 1976",3
65253,6574,"n:n","1988 to 1976",3
65253,65225,"n:n","1988 to 1976",3
65254,6574,"n:n","1988 to 1976",3
65254,65225,"n:n","1988 to 1976",3
65261,6574,"n:n","1988 to 1976",3
65261,65225,"n:n","1988 to 1976",3
65262,6574,"n:n","1988 to 1976",3
65262,65225,"n:n","1988 to 1976",3
65263,6574,"n:n","1988 to 1976",3
65263,65225,"n:n","1988 to 1976",3
65264,6574,"n:n","1988 to 1976",3
65264,65225,"n:n","1988 to 1976",3
65265,6574,"n:n","1988 to 1976",3
65265,65225,"n:n","1988 to 1976",3
65291,6574,"n:n","1988 to 1976",3
65291,65225,"n:n","1988 to 1976",3
65292,6574,"n:n","1988 to 1976",3
65292,65225,"n:n","1988 to 1976",3
65293,6574,"n:n","1988 to 1976",3
65293,65225,"n:n","1988 to 1976",3
65294,6574,"n:n","1988 to 1976",3
65294,65225,"n:n","1988 to 1976",3
65295,6574,"n:n","1988 to 1976",3
65295,65225,"n:n","1988 to 1976",3
65296,6574,"n:n","1988 to 1976",3
65296,65225,"n:n","1988 to 1976",3
65297,6574,"n:n","1988 to 1976",3
65297,65225,"n:n","1988 to 1976",3
